,,,," $1,084,159 ",,,,,
,State,County, # of Mailers ,Spend,,,,,
,Idaho,Bear Lake, 2 , $1 ,,,,,
,Louisiana,Vernon, 2 , $1 ,,,,,
,Minnesota,Dakota, 2 , $1 ,,,,,
,Mississippi,Smith, 2 , $1 ,,,,,
,Mississippi,Choctaw, 2 , $1 ,,,,,
,Montana,Granite, 2 , $1 ,,,,,
,North Dakota,Richland, 2 , $1 ,,,,,
,New Mexico,Curry, 2 , $1 ,,,,,
,New Mexico,Socorro, 2 , $1 ,,,,,
,New York,New York, 2 , $1 ,,,,,
,Oregon,Washington, 2 , $1 ,,,,,
,Oregon,Tillamook, 2 , $1 ,,,,,
,Pennsylvania,Susquehanna, 2 , $1 ,,,,,
,South Carolina,Lee, 2 , $1 ,,,,,
,South Carolina,Jasper, 2 , $1 ,,,,,
,South Carolina,Berkeley, 2 , $1 ,,,,,
,Texas,Anderson, 2 , $1 ,,,,,
,Texas,Ector, 2 , $1 ,,,,,
,Texas,Erath, 2 , $1 ,,,,,
,Texas,Hockley, 2 , $1 ,,,,,
,Texas,Wilbarger, 2 , $1 ,,,,,
,Texas,Matagorda, 2 , $1 ,,,,,
,Texas,Hale, 2 , $1 ,,,,,
,Texas,Aransas, 2 , $1 ,,,,,
,Texas,Red River, 2 , $1 ,,,,,
,Virginia,Loudoun, 2 , $1 ,,,,,
,Virginia,Floyd, 2 , $1 ,,,,,
,Virginia,Virginia Beach City, 2 , $1 ,,,,,
,Virginia,Prince William, 2 , $1 ,,,,,
,Wyoming,Crook, 2 , $1 ,,,,,
,Wyoming,Big Horn, 2 , $1 ,,,,,
,Wyoming,Johnson, 2 , $1 ,,,,,
,Kentucky,Hancock, 1 , $1 ,,,,,
,Kentucky,Hart, 1 , $1 ,,,,,
,North Carolina,Graham, 1 , $1 ,,,,,
,North Carolina,Alexander, 1 , $1 ,,,,,
,Indiana,Parke, 1 , $1 ,,,,,
,Indiana,Fulton, 1 , $1 ,,,,,
,Indiana,Martin, 1 , $1 ,,,,,
,Indiana,Newton, 1 , $1 ,,,,,
,Oklahoma,Sequoyah, 1 , $1 ,,,,,
,Oklahoma,Pushmataha, 1 , $1 ,,,,,
,Oklahoma,Blaine, 1 , $1 ,,,,,
,Oklahoma,Harper, 1 , $1 ,,,,,
,Oklahoma,Okfuskee, 1 , $1 ,,,,,
,Oklahoma,Lincoln, 1 , $1 ,,,,,
,Oklahoma,Beaver, 1 , $1 ,,,,,
,Oklahoma,Choctaw, 1 , $1 ,,,,,
,Iowa,Ringgold, 1 , $1 ,,,,,
,Missouri,Gasconade, 1 , $1 ,,,,,
,Missouri,DeKalb, 1 , $1 ,,,,,
,Missouri,Stoddard, 1 , $1 ,,,,,
,Missouri,Harrison, 1 , $1 ,,,,,
,Missouri,Douglas, 1 , $1 ,,,,,
,Missouri,Hickory, 1 , $1 ,,,,,
,Missouri,Osage, 1 , $1 ,,,,,
,Missouri,Vernon, 1 , $1 ,,,,,
,Missouri,Washington, 1 , $1 ,,,,,
,Missouri,Mississippi, 1 , $1 ,,,,,
,Missouri,Livingston, 1 , $1 ,,,,,
,Missouri,Barton, 1 , $1 ,,,,,
,Missouri,Macon, 1 , $1 ,,,,,
,Missouri,Ripley, 1 , $1 ,,,,,
,Missouri,Knox, 1 , $1 ,,,,,
,Missouri,Putnam, 1 , $1 ,,,,,
,Alabama,Bullock, 1 , $1 ,,,,,
,Alabama,Butler, 1 , $1 ,,,,,
,Alabama,Marengo, 1 , $1 ,,,,,
,Texas,Frio, 1 , $1 ,,,,,
,Texas,McMullen, 1 , $1 ,,,,,
,Texas,La Salle, 1 , $1 ,,,,,
,Texas,DeWitt, 1 , $1 ,,,,,
,Kansas,Chautauqua, 1 , $1 ,,,,,
,Kansas,Greenwood, 1 , $1 ,,,,,
,Kansas,Stevens, 1 , $1 ,,,,,
,Kansas,Clay, 1 , $1 ,,,,,
,Kansas,Marshall, 1 , $1 ,,,,,
,Kansas,Norton, 1 , $1 ,,,,,
,Kansas,Sherman, 1 , $1 ,,,,,
,Kansas,Osage, 1 , $1 ,,,,,
,Kansas,Thomas, 1 , $1 ,,,,,
,Kansas,Ottawa, 1 , $1 ,,,,,
,Kansas,Marion, 1 , $1 ,,,,,
,Kansas,Ellsworth, 1 , $1 ,,,,,
,Kansas,Meade, 1 , $1 ,,,,,
,Kansas,Labette, 1 , $1 ,,,,,
,Kansas,Edwards, 1 , $1 ,,,,,
,Kansas,Grant, 1 , $1 ,,,,,
,Kansas,Smith, 1 , $1 ,,,,,
,Kansas,Republic, 1 , $1 ,,,,,
,Kansas,Sumner, 1 , $1 ,,,,,
,Kansas,Rice, 1 , $1 ,,,,,
,Kansas,Morris, 1 , $1 ,,,,,
,Kansas,Anderson, 1 , $1 ,,,,,
,Kansas,Linn, 1 , $1 ,,,,,
,Nebraska,Jefferson, 1 , $1 ,,,,,
,Nebraska,Richardson, 1 , $1 ,,,,,
,Nebraska,Red Willow, 1 , $1 ,,,,,
,Nebraska,Butler, 1 , $1 ,,,,,
,Nebraska,Nuckolls, 1 , $1 ,,,,,
,Nebraska,Furnas, 1 , $1 ,,,,,
,Georgia,Webster, 1 , $1 ,,,,,
,Michigan,Keweenaw, 1 , $1 ,,,,,
,Michigan,Schoolcraft, 1 , $1 ,,,,,
,Michigan,Benzie, 1 , $1 ,,,,,
,Alaska,Chugach, 1 , $1 ,,,,,
,Alaska,Kodiak Island, 1 , $1 ,,,,,
,Arkansas,Bradley, 1 , $1 ,,,,,
,Arkansas,Montgomery, 1 , $1 ,,,,,
,Arkansas,Stone, 1 , $1 ,,,,,
,California,Sutter, 1 , $1 ,,,,,
,California,Orange, 1 , $1 ,,,,,
,California,Contra Costa, 1 , $1 ,,,,,
,California,Alameda, 1 , $1 ,,,,,
,Colorado,Dolores, 1 , $1 ,,,,,
,Colorado,Larimer, 1 , $1 ,,,,,
,Colorado,Denver, 1 , $1 ,,,,,
,Colorado,Jackson, 1 , $1 ,,,,,
,Colorado,Clear Creek, 1 , $1 ,,,,,
,Colorado,Jefferson, 1 , $1 ,,,,,
,Colorado,Kit Carson, 1 , $1 ,,,,,
,Colorado,Arapahoe, 1 , $1 ,,,,,
,Colorado,Park, 1 , $1 ,,,,,
,Colorado,Lincoln, 1 , $1 ,,,,,
,Colorado,Huerfano, 1 , $1 ,,,,,
,District of Columbia,District Of Columbia, 1 , $1 ,,,,,
,Florida,Miami-Dade, 1 , $1 ,,,,,
,Hawaii,Honolulu, 1 , $1 ,,,,,
,Idaho,Payette, 1 , $1 ,,,,,
,Idaho,Lewis, 1 , $1 ,,,,,
,Idaho,Bingham, 1 , $1 ,,,,,
,Illinois,Warren, 1 , $1 ,,,,,
,Illinois,Bureau, 1 , $1 ,,,,,
,Illinois,Randolph, 1 , $1 ,,,,,
,Illinois,Iroquois, 1 , $1 ,,,,,
,Louisiana,East Feliciana, 1 , $1 ,,,,,
,Louisiana,West Feliciana, 1 , $1 ,,,,,
,Louisiana,Iberville, 1 , $1 ,,,,,
,Louisiana,Plaquemines, 1 , $1 ,,,,,
,Maryland,Montgomery, 1 , $1 ,,,,,
,Minnesota,Anoka, 1 , $1 ,,,,,
,Mississippi,Itawamba, 1 , $1 ,,,,,
,Mississippi,Newton, 1 , $1 ,,,,,
,Mississippi,George, 1 , $1 ,,,,,
,Montana,Mineral, 1 , $1 ,,,,,
,Montana,Madison, 1 , $1 ,,,,,
,Montana,Beaverhead, 1 , $1 ,,,,,
,North Dakota,Emmons, 1 , $1 ,,,,,
,Oregon,Sherman, 1 , $1 ,,,,,
,Oregon,Columbia, 1 , $1 ,,,,,
,Pennsylvania,Snyder, 1 , $1 ,,,,,
,South Carolina,Dillon, 1 , $1 ,,,,,
,South Carolina,Hampton, 1 , $1 ,,,,,
,South Carolina,Horry, 1 , $1 ,,,,,
,Texas,Gaines, 1 , $1 ,,,,,
,Texas,Nacogdoches, 1 , $1 ,,,,,
,Texas,Somervell, 1 , $1 ,,,,,
,Texas,Houston, 1 , $1 ,,,,,
,Texas,Parmer, 1 , $1 ,,,,,
,Texas,Hutchinson, 1 , $1 ,,,,,
,Texas,Cherokee, 1 , $1 ,,,,,
,Texas,Mitchell, 1 , $1 ,,,,,
,Texas,Starr, 1 , $1 ,,,,,
,Texas,Tom Green, 1 , $1 ,,,,,
,Texas,Young, 1 , $1 ,,,,,
,Texas,Rockwall, 1 , $1 ,,,,,
,Texas,San Augustine, 1 , $1 ,,,,,
,Utah,Weber, 1 , $1 ,,,,,
,Utah,Davis, 1 , $1 ,,,,,
,Virginia,Craig, 1 , $1 ,,,,,
,Virginia,Emporia City, 1 , $1 ,,,,,
,Virginia,Carroll, 1 , $1 ,,,,,
,Virginia,Mathews, 1 , $1 ,,,,,
,Virginia,Poquoson City, 1 , $1 ,,,,,
,Virginia,Fredericksburg City, 1 , $1 ,,,,,
,Wisconsin,Door, 1 , $1 ,,,,,
,Wisconsin,Ozaukee, 1 , $1 ,,,,,
,Wisconsin,Iowa, 1 , $1 ,,,,,
,Wisconsin,Taylor, 1 , $1 ,,,,,
